MedIncome,MedHouseValue
"8024.00","58300.00"
"11607.00","51700.00"
"13654.00","57900.00"
"16352.00","53100.00"
"15714.00","56100.00"
"19956.00","58000.00"
"16389.00","56700.00"
"21658.00","57600.00"
"16346.00","63300.00"
"18661.00","59800.00"
"14833.00","65200.00"
"8252.00","42500.00"
"10585.00","45100.00"
"13289.00","39400.00"
"15313.00","50300.00"
"18047.00","53800.00"
"24952.00","53900.00"
"22045.00","41800.00"
"29965.00","88900.00"
"32833.00","82600.00"
"26563.00","63600.00"
"20455.00","59400.00"
"13611.00","60600.00"
"26071.00","57100.00"
"17727.00","49000.00"
"23566.00","80400.00"
"24250.00","96200.00"
"30208.00","60000.00"
"25313.00","61300.00"
"21776.00","73800.00"
"19943.00","86300.00"
"17552.00","86400.00"
"26607.00","84600.00"
"27891.00","73500.00"
"23224.00","56200.00"
"17885.00","57000.00"
"19100.00","63900.00"
"20474.00","56000.00"
"18355.00","63000.00"
"23243.00","85500.00"
"25259.00","81300.00"
"22813.00","57600.00"
"21728.00","59400.00"
"24943.00","81900.00"
"33929.00","82100.00"
"23816.00","116000.00"
"25000.00","116100.00"
"23654.00","94900.00"
"29063.00","92200.00"
"22875.00","79900.00"
"26528.00","133000.00"
"30000.00","122600.00"
"29821.00","90400.00"
"20472.00","93200.00"
"40109.00","125900.00"
"36360.00","133100.00"
"38488.00","130600.00"
"21382.00","104000.00"
"25473.00","101600.00"
"20417.00","92600.00"
"26417.00","122300.00"
"24583.00","112500.00"
"26667.00","86600.00"
"25667.00","77400.00"
"27344.00","91900.00"
"30240.00","100900.00"
"16250.00","94700.00"
"22604.00","84800.00"
"28208.00","139900.00"
"37500.00","121400.00"
"44063.00","155800.00"
"29821.00","111500.00"
"26942.00","123500.00"
"25352.00","113700.00"
"33542.00","103800.00"
"30750.00","108300.00"
"31250.00","77500.00"
"27841.00","65800.00"
"29489.00","67500.00"
"22754.00","59200.00"
"27137.00","72000.00"
"32625.00","92800.00"
"30170.00","112500.00"
"22500.00","75000.00"
"31250.00","108000.00"
"23310.00","65500.00"
"28750.00","61500.00"
"25625.00","62700.00"
"17463.00","68800.00"
"22679.00","69100.00"
"25556.00","75800.00"
"24559.00","75000.00"
"21845.00","112500.00"
"34402.00","192400.00"
"36694.00","209400.00"
"32619.00","183800.00"
"50016.00","189100.00"
"49618.00","156500.00"
"50468.00","168800.00"
"36411.00","162800.00"
"51041.00","172900.00"
"33558.00","129700.00"
"43750.00","213500.00"
"16554.00","119400.00"
"28828.00","131100.00"
"38125.00","125400.00"
"32813.00","151400.00"
"47426.00","263100.00"
"48958.00","187100.00"
"22216.00","156700.00"
"57104.00","186300.00"
"46587.00","152500.00"
"51017.00","241400.00"
"69051.00","340900.00"
"36910.00","154400.00"
"44583.00","253900.00"
"22532.00","109400.00"
"22361.00","105100.00"
"22639.00","128500.00"
"22361.00","93800.00"
"21719.00","99100.00"
"15988.00","96400.00"
"34722.00","127000.00"
"5360.00","87500.00"
"44491.00","133900.00"
"31728.00","146800.00"
"36118.00","124700.00"
"27234.00","110200.00"
"35179.00","130800.00"
"53245.00","174500.00"
"39861.00","168100.00"
"48194.00","170400.00"
"51435.00","150800.00"
"50164.00","165200.00"
"26364.00","93500.00"
"28466.00","113400.00"
"29050.00","97300.00"
"44583.00","131000.00"
"42647.00","133400.00"
"20411.00","100000.00"
"25495.00","103600.00"
"48359.00","145300.00"
"49167.00","152400.00"
"44853.00","145900.00"
"47566.00","142500.00"
"17161.00","75800.00"
"33625.00","126100.00"
"46029.00","142600.00"
"56779.00","164700.00"
"25893.00","108500.00"
"56506.00","178600.00"
"57321.00","164700.00"
"35368.00","122500.00"
"55000.00","179500.00"
"54409.00","205100.00"
"41111.00","158600.00"
"12024.00","90200.00"
"13958.00","67500.00"
"27083.00","99400.00"
"20000.00","101400.00"
"20034.00","87700.00"
"25737.00","87000.00"
"33371.00","94600.00"
"36154.00","181800.00"
"31389.00","117800.00"
"41947.00","140300.00"
"27374.00","150000.00"
"42227.00","134400.00"
"53098.00","151900.00"
"35857.00","165200.00"
"52500.00","161700.00"
"41016.00","170500.00"
"55676.00","174200.00"
"48542.00","144100.00"
"49783.00","163900.00"
"30042.00","103900.00"
"21417.00","122200.00"
"46628.00","136000.00"
"51020.00","156500.00"
"40972.00","99200.00"
"35129.00","110600.00"
"41094.00","162200.00"
"60497.00","177500.00"
"61237.00","166000.00"
"53363.00","160800.00"
"51337.00","154800.00"
"40767.00","143100.00"
"14871.00","87100.00"
"30160.00","95300.00"
"21013.00","100700.00"
"27907.00","113900.00"
"35436.00","100200.00"
"42067.00","125000.00"
"34817.00","129800.00"
"25833.00","83500.00"
"37043.00","139800.00"
"33661.00","98500.00"
"48693.00","156900.00"
"60424.00","165900.00"
"20523.00","133900.00"
"25795.00","225000.00"
"29583.00","166000.00"
"18523.00","144800.00"
"45000.00","178300.00"
"21974.00","139300.00"
"25481.00","150800.00"
"51265.00","196100.00"
"31711.00","116100.00"
"33831.00","129400.00"
"42042.00","166400.00"
"39519.00","126500.00"
"36090.00","135700.00"
"41189.00","172400.00"
"38824.00","113700.00"
"36523.00","159700.00"
"36250.00","156300.00"
"52015.00","204200.00"
"57600.00","212600.00"
"50509.00","199900.00"
"54496.00","205400.00"
"51297.00","206700.00"
"43875.00","287700.00"
"66579.00","245200.00"
"69961.00","294100.00"
"61350.00","297300.00"
"56875.00","211000.00"
"46750.00","225400.00"
"56931.00","269600.00"
"43571.00","228200.00"
"63699.00","235500.00"
"45401.00","166900.00"
"40154.00","186100.00"
"37262.00","211800.00"
"50172.00","197100.00"
"42917.00","189600.00"
"60859.00","266000.00"
"47386.00","186400.00"
"45893.00","190000.00"
"50672.00","243000.00"
"48702.00","235600.00"
"50445.00","196200.00"
"39816.00","182000.00"
"41750.00","169400.00"
"25459.00","179300.00"
"25268.00","235700.00"
"35057.00","205100.00"
"28920.00","220800.00"
"50761.00","233200.00"
"47250.00","232100.00"
"44750.00","265700.00"
"60265.00","247900.00"
"61922.00","273200.00"
"32484.00","91100.00"
"32000.00","134500.00"
"41250.00","136200.00"
"61359.00","250000.00"
"28043.00","87500.00"
"18229.00","137500.00"
"37333.00","136400.00"
"23462.00","75000.00"
"13894.00","156300.00"
"23152.00","140600.00"
"57295.00","178300.00"
"45707.00","175900.00"
"38897.00","139900.00"
"36042.00","138200.00"
"46375.00","178200.00"
"49022.00","169300.00"
"44500.00","161900.00"
"45900.00","166600.00"
"34531.00","148900.00"
"35179.00","165500.00"
"43170.00","194000.00"
"51118.00","226900.00"
"51021.00","202800.00"
"36449.00","211500.00"
"28456.00","165500.00"
"34187.00","161700.00"
"54607.00","192300.00"
"50915.00","193200.00"
"44536.00","184000.00"
"62135.00","217200.00"
"49219.00","182000.00"
"45250.00","161300.00"
"40507.00","161000.00"
"37841.00","144900.00"
"61436.00","259500.00"
"61168.00","210500.00"
"50092.00","244100.00"
"47891.00","184800.00"
"52145.00","229200.00"
"36133.00","196100.00"
"36500.00","204100.00"
"57512.00","240200.00"
"59617.00","231100.00"
"52442.00","213200.00"
"51333.00","207200.00"
"46071.00","184100.00"
"37000.00","179000.00"
"45833.00","190700.00"
"30859.00","167800.00"
"54310.00","246700.00"
"31573.00","126700.00"
"76166.00","260400.00"
"55872.00","200600.00"
"67371.00","267400.00"
"67821.00","265900.00"
"53794.00","206200.00"
"40000.00","171000.00"
"32500.00","151100.00"
"29861.00","160900.00"
"29915.00","166700.00"
"29097.00","106300.00"
"25841.00","112500.00"
"31968.00","151000.00"
"22411.00","151800.00"
"38456.00","159800.00"
"36964.00","165700.00"
"18370.00","175000.00"
"31838.00","182000.00"
"54482.00","190800.00"
"60901.00","298200.00"
"66727.00","305100.00"
"21083.00","162500.00"
"31719.00","220500.00"
"24519.00","208300.00"
"49485.00","202300.00"
"56642.00","237000.00"
"42569.00","213100.00"
"67061.00","322300.00"
"41250.00","267100.00"
"60704.00","268000.00"
"63809.00","273600.00"
"68145.00","339200.00"
"75898.00","330200.00"
"31406.00","163100.00"
"56292.00","231400.00"
"46602.00","227800.00"
"47188.00","197100.00"
"28500.00","144600.00"
"55777.00","279300.00"
"60918.00","344800.00"
"40473.00","266500.00"
"44500.00","184900.00"
"47094.00","234700.00"
"74713.00","351200.00"
"65847.00","358800.00"
"76877.00","367700.00"
"50362.00","275300.00"
"41612.00","232800.00"
"26998.00","216100.00"
"31002.00","114300.00"
"50255.00","226000.00"
"37433.00","252100.00"
"44312.00","225000.00"
"44561.00","250000.00"
"61950.00","264900.00"
"50391.00","259800.00"
"36833.00","292500.00"
"50499.00","306800.00"
"70895.00","306900.00"
"43864.00","266800.00"
"62924.00","283900.00"
"51097.00","288000.00"
"55636.00","268800.00"
"56558.00","263300.00"
"65378.00","340900.00"
"67192.00","397500.00"
"29526.00","271000.00"
"46528.00","335700.00"
"42625.00","310600.00"
"75349.00","349100.00"
"48088.00","321200.00"
"56986.00","275800.00"
"75000.00","356200.00"
"46424.00","312700.00"
"61120.00","390600.00"
"95862.00","469400.00"
"62726.00","258200.00"
"61265.00","260300.00"
"62048.00","275000.00"
"33750.00","350000.00"
"63325.00","250000.00"
"62631.00","266000.00"
"62781.00","269800.00"
"24821.00","157200.00"
"68806.00","343500.00"
"66204.00","296100.00"
"66131.00","312500.00"
"76473.00","345800.00"
"81550.00","343700.00"
"55921.00","359100.00"
"83188.00","403400.00"
"79168.00","356000.00"
"78287.00","369200.00"
"67857.00","341300.00"
"63942.00","356700.00"
"97037.00","425100.00"
"46932.00","356100.00"
"103345.00","461400.00"
"125915.00","432400.00"
"31591.00","434700.00"
"150001.00","350000.00"
"67027.00","381900.00"
"72216.00","324600.00"
"79393.00","399300.00"
"77072.00","443800.00"
"65617.00","386600.00"
"46042.00","256400.00"
"33750.00","200000.00"
"98708.00","500001.00"
"51755.00","294800.00"
"49018.00","188500.00"
"76518.00","359300.00"
"82673.00","358700.00"
"73732.00","287300.00"
"84352.00","441400.00"
"72655.00","494000.00"
"107372.00","500001.00"
"134883.00","500001.00"
"75139.00","398200.00"
"95271.00","500001.00"
"122478.00","500001.00"
"80839.00","372000.00"
"80030.00","351300.00"
"90776.00","450400.00"
"80390.00","382200.00"
"104549.00","500001.00"
"65095.00","294400.00"
"103224.00","500001.00"
"83678.00","455300.00"
"68686.00","406500.00"
"52079.00","310300.00"
"43235.00","279500.00"
"64666.00","348200.00"
"80448.00","433300.00"
"41250.00","257100.00"
"27411.00","350000.00"
"103713.00","426100.00"
"62275.00","394400.00"
"35536.00","387200.00"
"23971.00","99400.00"
"29330.00","85000.00"
"29167.00","102700.00"
"36437.00","186500.00"
"31200.00","155000.00"
"44551.00","252400.00"
"35893.00","206300.00"
"24896.00","73400.00"
"72315.00","367100.00"
"76202.00","402600.00"
"65814.00","314200.00"
"80074.00","454100.00"
"117064.00","500001.00"
"76717.00","416500.00"
"66657.00","364500.00"
"72030.00","369900.00"
"113421.00","500001.00"
"45744.00","314000.00"
"73267.00","389900.00"
"56349.00","355600.00"
"75200.00","370200.00"
"81586.00","404300.00"
"49000.00","354200.00"
"89571.00","399700.00"
"87589.00","434500.00"
"76917.00","401800.00"
"76107.00","423200.00"
"69170.00","438000.00"
"24444.00","475000.00"
"73195.00","367500.00"
"77736.00","378100.00"
"109405.00","500001.00"
"103416.00","500001.00"
"90064.00","500001.00"
"81489.00","499000.00"
"52699.00","204200.00"
"64753.00","166800.00"
"55601.00","213700.00"
"28750.00","162500.00"
"105815.00","500001.00"
"132949.00","500001.00"
"131499.00","500001.00"
"83209.00","485400.00"
"29591.00","210100.00"
"51582.00","194700.00"
"41483.00","181200.00"
"68642.00","285400.00"
"66134.00","307000.00"
"83956.00","353600.00"
"81163.00","365800.00"
"90243.00","427700.00"
"73445.00","366700.00"
"52798.00","237400.00"
"71978.00","288000.00"
"87059.00","329400.00"
"62296.00","291700.00"
"75695.00","320400.00"
"62990.00","286900.00"
"66049.00","312600.00"
"59346.00","253600.00"
"57001.00","205100.00"
"56293.00","197600.00"
"60224.00","198500.00"
"67741.00","310700.00"
"31250.00","171100.00"
"25517.00","147100.00"
"36154.00","155700.00"
"56022.00","197000.00"
"44474.00","203700.00"
"23103.00","134500.00"
"39345.00","150200.00"
"26940.00","123000.00"
"16767.00","147700.00"
"50969.00","174200.00"
"34471.00","178900.00"
"40250.00","173200.00"
"43173.00","175400.00"
"44394.00","162000.00"
"46210.00","191100.00"
"32759.00","195000.00"
"43750.00","193300.00"
"51178.00","198000.00"
"58899.00","243200.00"
"60289.00","218600.00"
"50473.00","184800.00"
"57862.00","269400.00"
"60102.00","235600.00"
"65006.00","237700.00"
"42269.00","170500.00"
"52375.00","246400.00"
"58418.00","240300.00"
"61576.00","248700.00"
"62073.00","272900.00"
"51046.00","209800.00"
"55000.00","201000.00"
"60666.00","272400.00"
"36393.00","184000.00"
"35353.00","164700.00"
"44911.00","227400.00"
"33750.00","149700.00"
"44387.00","190000.00"
"44500.00","196600.00"
"38343.00","191400.00"
"43958.00","194200.00"
"43500.00","185000.00"
"42348.00","157800.00"
"36518.00","164300.00"
"39722.00","161000.00"
"46944.00","171100.00"
"29781.00","109000.00"
"43333.00","170800.00"
"42852.00","173500.00"
"40437.00","162800.00"
"26167.00","85100.00"
"60115.00","175000.00"
"39110.00","112500.00"
"41250.00","212500.00"
"7160.00","104200.00"
"15347.00","80400.00"
"18333.00","69800.00"
"16023.00","81300.00"
"9797.00","76400.00"
"7403.00","68600.00"
"14583.00","67500.00"
"39773.00","131300.00"
"37562.00","132900.00"
"60426.00","110000.00"
"20353.00","113600.00"
"25863.00","112200.00"
"32188.00","113800.00"
"46937.00","134100.00"
"45000.00","156600.00"
"33125.00","158800.00"
"44135.00","150100.00"
"35463.00","130800.00"
"23382.00","120700.00"
"39118.00","129400.00"
"25164.00","114200.00"
"18750.00","97200.00"
"20724.00","97700.00"
"26328.00","110300.00"
"25461.00","93900.00"
"18664.00","107800.00"
"33750.00","133700.00"
"40417.00","182800.00"
"25769.00","146100.00"
"21915.00","120800.00"
"21991.00","133300.00"
"25382.00","103600.00"
"37277.00","165100.00"
"55196.00","210800.00"
"39464.00","186900.00"
"37708.00","144600.00"
"28833.00","140400.00"
"35848.00","140800.00"
"31571.00","141600.00"
"39417.00","139100.00"
"40526.00","150800.00"
"36719.00","134100.00"
"30313.00","135800.00"
"40927.00","142600.00"
"30694.00","135300.00"
"28750.00","133400.00"
"32333.00","135100.00"
"32833.00","111700.00"
"30737.00","111600.00"
"36094.00","114600.00"
"27714.00","104700.00"
"39420.00","143300.00"
"27391.00","140300.00"
"16810.00","145500.00"
"31250.00","143900.00"
"23456.00","105200.00"
"16571.00","105200.00"
"28967.00","95600.00"
"15139.00","81700.00"
"30862.00","79000.00"
"9687.00","105800.00"
"13365.00","72900.00"
"18220.00","79700.00"
"13167.00","71600.00"
"17865.00","88000.00"
"23352.00","84300.00"
"16000.00","79400.00"
"30500.00","121600.00"
"10521.00","69100.00"
"17500.00","37900.00"
"50524.00","269800.00"
"40160.00","274500.00"
"32875.00","275000.00"
"21287.00","95000.00"
"17257.00","91500.00"
"17727.00","86100.00"
"19375.00","87000.00"
"8641.00","84200.00"
"11250.00","93800.00"
"19224.00","94000.00"
"13929.00","104200.00"
"42895.00","186800.00"
"23475.00","90300.00"
"30156.00","111500.00"
"14423.00","88300.00"
"26400.00","112100.00"
"32222.00","156300.00"
"50187.00","140600.00"
"22301.00","122400.00"
"32674.00","129100.00"
"26399.00","119600.00"
"27628.00","167800.00"
"36417.00","178400.00"
"41146.00","177800.00"
"53433.00","286500.00"
"50399.00","253400.00"
"51067.00","247300.00"
"62712.00","267700.00"
"60677.00","321600.00"
"59430.00","288200.00"
"65160.00","401000.00"
"45000.00","304000.00"
"35089.00","261900.00"
"26750.00","22500.00"
"28456.00","183300.00"
"37240.00","220100.00"
"25000.00","195800.00"
"33594.00","186900.00"
"41587.00","212200.00"
"40804.00","239000.00"
"27243.00","218100.00"
"29441.00","200400.00"
"36321.00","209100.00"
"29219.00","217200.00"
"34091.00","223000.00"
"23946.00","141700.00"
"22672.00","162500.00"
"60000.00","311400.00"
"51691.00","263200.00"
"40536.00","262000.00"
"55357.00","273700.00"
"44286.00","234900.00"
"65576.00","358500.00"
"63538.00","333700.00"
"41212.00","287500.00"
"58280.00","324400.00"
"63669.00","315500.00"
"73089.00","331200.00"
"37557.00","109400.00"
"19797.00","85800.00"
"24805.00","73200.00"
"25795.00","68400.00"
"16654.00","74600.00"
"17038.00","78300.00"
"20074.00","66900.00"
"24605.00","105900.00"
"21829.00","69500.00"
"22750.00","122400.00"
"21336.00","75000.00"
"30313.00","103600.00"
"22868.00","103100.00"
"29688.00","152700.00"
"31300.00","116700.00"
"20202.00","71100.00"
"15536.00","212500.00"
"26250.00","187500.00"
"20200.00","87500.00"
"17245.00","92200.00"
"23200.00","91300.00"
"25875.00","173400.00"
"24917.00","200000.00"
"19667.00","84600.00"
"31806.00","107200.00"
"35417.00","114800.00"
"22589.00","131600.00"
"18906.00","104200.00"
"28300.00","110500.00"
"46000.00","136800.00"
"19018.00","109700.00"
"40417.00","99300.00"
"31625.00","103600.00"
"30806.00","118500.00"
"29091.00","141900.00"
"23281.00","85800.00"
"26607.00","90400.00"
"31500.00","86900.00"
"20708.00","89600.00"
"39722.00","313400.00"
"29960.00","126100.00"
"33295.00","126600.00"
"35000.00","103600.00"
"17188.00","96100.00"
"26750.00","104200.00"
"22056.00","107200.00"
"32396.00","101900.00"
"20938.00","94400.00"
"19851.00","86700.00"
"30089.00","100800.00"
"19727.00","114100.00"
"27457.00","107800.00"
"35000.00","134700.00"
"50718.00","162500.00"
"42250.00","127600.00"
"35714.00","109700.00"
"43333.00","121400.00"
"37891.00","117700.00"
"38333.00","118800.00"
"30170.00","97600.00"
"28750.00","87500.00"
"40313.00","126000.00"
"49750.00","206300.00"
"40714.00","437500.00"
"18750.00","500001.00"
"48311.00","172200.00"
"39300.00","163400.00"
"37625.00","113200.00"
"29020.00","127300.00"
"32027.00","128600.00"
"28562.00","128200.00"
"31635.00","132600.00"
"29444.00","119300.00"
"17222.00","118500.00"
"34688.00","120100.00"
"49583.00","87500.00"
"9227.00","95500.00"
"47083.00","213300.00"
"68440.00","239600.00"
"46394.00","173400.00"
"63140.00","228900.00"
"53344.00","217500.00"
"47276.00","197500.00"
"41163.00","172500.00"
"45246.00","198900.00"
"54413.00","187900.00"
"55840.00","186600.00"
"32250.00","163300.00"
"32964.00","176900.00"
"52032.00","217100.00"
"39036.00","180800.00"
"40714.00","300600.00"
"45568.00","170100.00"
"41843.00","207600.00"
"43981.00","202800.00"
"55111.00","196300.00"
"48350.00","230600.00"
"40000.00","167400.00"
"48250.00","184600.00"
"25625.00","146100.00"
"22269.00","128300.00"
"28807.00","142600.00"
"25104.00","120500.00"
"21603.00","111300.00"
"23314.00","121600.00"
"26392.00","148500.00"
"15625.00","108300.00"
"29844.00","127900.00"
"27273.00","128600.00"
"36406.00","150900.00"
"21682.00","138100.00"
"29000.00","158700.00"
"29219.00","141300.00"
"40300.00","141200.00"
"23583.00","108700.00"
"30217.00","106900.00"
"17266.00","94700.00"
"27201.00","117500.00"
"40709.00","151700.00"
"40675.00","140200.00"
